File_name;Com_number;diff_V_B;diff_1_2;Overlapping;S_number_1;Signal_1;S_start_T_1;S_end_T_1;S_duration_1;S_Dur_ana_1;Signal_record_1;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;S_number_2;Signal_2;S_start_T_2;S_end_T_2;S_duration_2;S_Dur_ana_2;Signal_record_2;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
ZEWACT_081121_Exp2;VEC0005b;-1199;1199;Yes;VEV0008;Vocalisation;142987;146957;3970;Include;Rumble;No;Unk;Yes;Seen in video who voc;VEG0044;Gesture;144186;147047;2861;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Behind;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;HW;20;Female;0.375132225;Same;NA;128440;NV;112576;Ch_rumble_time_ex;124785;Unk
ZEWACT_081121_Exp2;VEC0005b;-3254;3254;Yes;VEV0008;Vocalisation;142987;146957;3970;Include;Rumble;No;Unk;Yes;Seen in video who voc;VEG0045;Gesture;146241;148889;2648;Include;Tail-Waggling;Unk;Tail;1;No;NV;App_Undir;1_3;None;NV;NV;No_VA;Behind;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;HW;20;Female;0.375132225;Same;NA;128440;NV;112576;Ch_rumble_time_ex;124785;Unk
ZEWACT_101121_Exp4;VEC0006a;-1157;1157;Yes;VEV0012;Vocalisation;520203;522448;2245;Include;Trumpet;No;NV;Yes;NA;VEG0053;Gesture;521360;522900;1540;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;Perpendicular;VA_front;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
ZEWACT_101121_Exp4;VEC0006a;-548;548;Yes;VEV0012;Vocalisation;520203;522448;2245;Include;Trumpet;No;NV;Yes;NA;VEG0058;Gesture;520751;527361;6610;Exclude_end;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;Perpendicular;VA_front;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
ZEWACT_101121_Exp4;VEC0006a;-2941;2941;Yes;VEV0013;Vocalisation;524420;528734;4314;Include;Rumble;No;Yes;Yes;NA;VEG0059;Gesture;527361;534300;6939;Include;Tail-Waggling;Unk;Tail;6;No;NV;App_Undir;3_5;None;NV;NV;No_VA;Behind;VA_front;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
ZEWACT_101121_Exp4;VEC0006a;-1668;1668;Yes;VEV0014;Vocalisation;529507;531267;1760;Include;Trumpet;No;NV;Yes;NA;VEG1354;Gesture;531175;532295;1120;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Body;Looking_Back;Behind;VA_front;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
ZEWACT_101121_Exp4;VEC0006a;-1126;1126;Yes;VEV0015;Vocalisation;533500;539268;5768;Include;Rumble;No;Yes;Yes;NA;VEG0056;Gesture;534626;541602;6976;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;No_VA;Parallel;VA_front;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
ZEWACT_101121_Exp4;VEC0006a;-3951;3951;Yes;VEV0015;Vocalisation;533500;539268;5768;Include;Rumble;No;Yes;Yes;NA;VEG0061;Gesture;537451;541266;3815;Exclude_end;Tail-Waggling;Unk;Tail;Unk;No;NV;App_Undir;u_0;None;NV;NV;No_VA;Behind;VA_90;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
ZEWACT_101121_Exp4;VEC0006a;-3491;3491;Yes;VEV0015;Vocalisation;533500;539268;5768;Include;Rumble;No;Yes;Yes;NA;VEG0064;Gesture;536991;540264;3273;Include;Rump-Present;Visual;Rump;NV;No;NV;App_Undir;u_0;None;NV;NV;No_VA;Perpendicular;VA_90;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
ZEWACT_111121_Exp6;VEC0007a;-2013;2013;Yes;VEV0019;Vocalisation;286880;290600;3720;Include;Rumble;No;Unk;Yes;NA;VEG1060;Gesture;288893;303480;14587;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;305579;Goal_rcp;285040;Ch_rumble_time_inc;285040;Unk
ZEWACT_111121_Exp6;VEC0007b;-2398;2398;Yes;VEV0020;Vocalisation;285040;287540;2500;Include;Rumble;No;Unk;Yes;NA;VEG0077;Gesture;287438;288346;908;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;305680;Goal_sgn;286880;Ch_rumble_time_inc;286826;Ear-Flapping
ZEWACT_141121_Exp10_LG1;VEC0010b;-2345;2345;Yes;VEV0027;Vocalisation;312247;315237;2990;Include;Roar;Unk;Yes;Yes;NA;VEG0123;Gesture;314592;315579;987;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;0;None;L;NV;VA_90;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;314880;Goal_sgn;300920;Unk;302080;Unk
ZEWACT_141121_Exp10_LG1;VEC0010b;-886;886;Yes;VEV0027;Vocalisation;312247;315237;2990;Include;Roar;Unk;Yes;Yes;NA;VEG0128;Gesture;313133;314613;1480;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;0_1;None;B;NV;VA_front;Parallel;Looking_Back;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;314880;Goal_sgn;300920;Unk;302080;Unk
ZEWACT_141121_Exp10_LG1;VEC0010b;-1603;1603;Yes;VEV0027;Vocalisation;312247;315237;2990;Include;Roar;Unk;Yes;Yes;NA;VEG0133;Gesture;313850;318060;4210;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;u_0;None;NV;Body;VA_front;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;314880;Goal_sgn;300920;Unk;302080;Unk
ZEWACT_141121_Exp10_LG1;VEC0010b;-2278;2278;Yes;VEV0028;Vocalisation;318800;326088;7288;Include;Rumble;No;Yes;Yes;NA;VEG0125;Gesture;321078;322280;1202;Include;Ear-Flapping;Audible;Ear;1;Unk;Neck;App_Undir;u_0;None;L;Ear;No_VA;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;314880;Goal_sgn;300920;Unk;302080;Unk
ZEWACT_141121_Exp10_LG1;VEC0010b;-1200;1200;Yes;VEV0028;Vocalisation;318800;326088;7288;Include;Rumble;No;Yes;Yes;NA;VEG0130;Gesture;320000;321879;1879;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;R;NV;No_VA;Perpendicular;Looking_Back;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;314880;Goal_sgn;300920;Unk;302080;Unk
ZEWACT_141121_Exp10_LG1;VEC0010b;-2640;2640;Yes;VEV0028;Vocalisation;318800;326088;7288;Include;Rumble;No;Yes;Yes;NA;VEG1155;Gesture;321440;324560;3120;Include;Tail-Waggling;Unk;Tail;1;No;NV;App_Undir;u_0;None;NV;NV;Looking_Back;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;314880;Goal_sgn;300920;Unk;302080;Unk
ZEWACT_121121_Exp9_LG1;VEC0009b;-3500;3500;Yes;VEV0030;Vocalisation;364660;369440;4780;Include;Rumble;No;Yes;Yes;NA;VEG0117;Gesture;368160;385640;17480;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.21952885;Different;NA;364000;Time_ex_rcp;350000;Ch_rumble_time_inc;338880;Ear-Slap
ZEWACT_151121_Exp12_LG1;VEC0011b;-3060;3060;Yes;VEV0033;Vocalisation;298040;301120;3080;Include;Rumble;No;Yes;Yes;NA;VEG0137;Gesture;301100;304870;3770;Include;Ear-Flapping;Audible;Ear;2;Yes;Neck;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;TT;40;Female;Drinking;Af_Lit_Greet;None;Greet_unc;MN;26;Male;0.178494222;Different;NA;320280;Time_ex_amb;324240;Unk;293684;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012b;-2360;2360;Yes;VEV0034;Vocalisation;249400;254620;5220;Include;Rumble;No;No;Yes;Or rumble-roar-rumble?;VEG0148;Gesture;251760;252687;927;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;50_100;None;B;NV;VA_front;In front;VA_front;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012b;-285;285;Yes;VEV0035;Vocalisation;258980;263004;4024;Include;Rumble;No;Yes;Yes;NA;VEG0166;Gesture;259265;260225;960;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012b;-660;660;Yes;VEV0035;Vocalisation;258980;263004;4024;Include;Rumble;No;Yes;Yes;NA;VEG1103;Gesture;259640;262593;2953;Include;Tail-Waggling;Unk;Tail;2;No;NV;App_Undir;20_50;None;NV;NV;VA_front;In front;Unk;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012b;-1997;1997;Yes;VEV0036;Vocalisation;267920;271720;3800;Exclude_end;Rumble;No;No;Yes;NA;VEG0156;Gesture;269917;271573;1656;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012b;-1694;1694;Yes;VEV0037;Vocalisation;280320;285080;4760;Include;Rumble;No;No;Yes;NA;VEG0161;Gesture;282014;283254;1240;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;3_5;None;B;NV;VA_front;Perpendicular;VA_front;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012a;-280;280;Yes;VEV0038;Vocalisation;273040;277120;4080;Include;Rumble;No;Yes;Yes;NA;VEG0177;Gesture;273320;277560;4240;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;HW;20;Female;0.375132225;Same;NA;288873;Goal_rcp;249400;Rumble;247793;Tail-Raise
ZEWACT_161121_Exp13_LG1;VEC0012a;-260;260;Yes;VEV0038;Vocalisation;273040;277120;4080;Include;Rumble;No;Yes;Yes;NA;VEG0190;Gesture;273300;279000;5700;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_90;Parallel;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;HW;20;Female;0.375132225;Same;NA;288873;Goal_rcp;249400;Rumble;247793;Tail-Raise
ZEWACT_161121_Exp13_LG1;VEC0012a;-160;160;Yes;VEV0039;Vocalisation;287760;293520;5760;Include;Rumble;No;Yes;Yes;NA;VEG0180;Gesture;287920;288938;1018;Include;Ear-Slap;Audible;Ear;2;Yes;Neck;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;HW;20;Female;0.375132225;Same;NA;288873;Goal_rcp;249400;Rumble;247793;Tail-Raise
ZEWACT_161121_Exp13_LG1;VEC0012a;-940;940;Yes;VEV0039;Vocalisation;287760;293520;5760;Include;Rumble;No;Yes;Yes;NA;VEG0188;Gesture;288700;294620;5920;Include;Tail-on-Side;Unk;Tail;NV;No;NV;Self;0;None;NV;NV;No_VA;Behind;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;HW;20;Female;0.375132225;Same;NA;288873;Goal_rcp;249400;Rumble;247793;Tail-Raise
ZEWACT_171121_Exp15_LG1;VEC0014a;-720;720;Yes;VEV0041;Vocalisation;240933;244773;3840;Include;Rumble;No;Yes;Yes;NA;VEG0208;Gesture;241653;244266;2613;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
ZEWACT_171121_Exp15_LG1;VEC0014a;-1232;1232;Yes;VEV0042;Vocalisation;247613;252106;4493;Include;Rumble;No;Yes;Yes;NA;VEG0213;Gesture;248845;253093;4248;Include;Ear-Flapping;Audible;Ear;3;Unk;NV;App_Undir;20_50;None;B;NV;VA_90;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
ZEWACT_171121_Exp15_LG1;VEC0014a;-79;79;Yes;VEV0043;Vocalisation;254866;261440;6574;Include;Rumble;No;Yes;Yes;NA;VEG0214;Gesture;254945;255940;995;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
ZEWACT_171121_Exp15_LG1;VEC0014a;-391;391;Yes;VEV0044;Vocalisation;263159;264060;901;Include;Rumble;No;Yes;Yes;NA;VEG0217;Gesture;263550;264617;1067;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;5_10;None;Unk;NV;VA_90;Perpendicular;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
ZEWACT_171121_Exp15_LG1;VEC0014a;-71;71;Yes;VEV0045;Vocalisation;275689;276163;474;Include;Trumpet;Unk;NV;Yes;NA;VEG1138;Gesture;275760;277320;1560;Include;Trunk-Side-Swinging;Visual;Trunk;1;No;NV;App_Undir;1_3;None;NV;NV;VA_front;In front;VA_front;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
ZEWACT_161121_Exp13_LG1;VEC0012b;-2440;2440;Yes;VEV0047;Vocalisation;288920;292160;3240;Include;Rumble;No;Yes;Yes;NA;VEG0165;Gesture;291360;292754;1394;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;0_1;None;B;NV;VA_90;Perpendicular;No_VA;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015a;-375;375;Yes;VEV0048;Vocalisation;559340;560020;680;Include;Trumpet;No;No;Yes;NA;VEG0258;Gesture;559715;562825;3110;Include;Tail-Touch;Tactile;Tail;NV;No;NV;App_Undir;0_1;None;NV;Body_front;VA_90;In front;No_VA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;-2028;2028;Yes;VEV0058;Vocalisation;319680;328000;8320;Include;Rumble;No;Yes;Yes;NA;VEG0291;Gesture;321708;323008;1300;Include;Ear-Slap;Audible;Ear;NV;Yes;Neck;App_Undir;10_20;None;B;NV;VA_90;Not in frame;VA_front;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;-970;970;Yes;VEV0058;Vocalisation;319680;328000;8320;Include;Rumble;No;Yes;Yes;NA;VEG0299;Gesture;320650;326021;5371;Include;Rump-Present;Visual;Rump;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_90;Not in frame;VA_front;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;-4995;4995;Yes;VEV0058;Vocalisation;319680;328000;8320;Include;Rumble;No;Yes;Yes;NA;VEG0301;Gesture;324675;331973;7298;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;Looking_Back;Not in frame;VA_front;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;-388;388;Yes;VEV0059;Vocalisation;332140;339120;6980;Include;Rumble;No;Yes;Yes;NA;VEG0293;Gesture;332528;333788;1260;Include;Ear-Flapping;Audible;Ear;1;No;NV;App_Undir;5_10;None;B;NV;Looking_Back;Perpendicular;VA_front;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;-1364;1364;Yes;VEV0059;Vocalisation;332140;339120;6980;Include;Rumble;No;Yes;Yes;NA;VEG0302;Gesture;333504;337984;4480;Include;Tail-Waggling;Unk;Tail;3;No;NV;App_Undir;5_10;None;NV;NV;Looking_Back;Perpendicular;VA_front;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016b;-360;360;Yes;VEV0064;Vocalisation;334140;338380;4240;Include;Rumble;No;Yes;Yes;NA;VEG0306;Gesture;334500;335976;1476;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;5_10;None;B;NV;VA_front;Parallel;Looking_Back;KB;20;Female;Unk;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.137141714;Same;NA;268331;Time_ex_amb;282280;Rumble;282060;Ear-Flapping
ZEWACT_181121_Exp17_LG1;VEC0016b;-58;58;Yes;VEV0064;Vocalisation;334140;338380;4240;Include;Rumble;No;Yes;Yes;NA;VEG0309;Gesture;334198;335598;1400;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;Parallel;Unclear;KB;20;Female;Unk;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.137141714;Same;NA;268331;Time_ex_amb;282280;Rumble;282060;Ear-Flapping
ZEWACT_191121_Exp19_LG1;VEC0018a;-2539;2539;Yes;VEV0067;Vocalisation;305802;310680;4878;Include;Rumble;No;Yes;Yes;NA;VEG0322;Gesture;308341;310520;2179;Include;Ear-Flapping;Audible;Ear;1;Yes;Neck;App_Undir;20_50;None;Unk;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;KB;20;Female;0.21952885;Different;NA;329300;Time_ex_sgn;323544;Ch_rumble_time_inc;306500;Ears-Stiff
ZEWACT_191121_Exp19_LG1;VEC0018a;-530;530;Yes;VEV0068;Vocalisation;316800;321840;5040;Include;Rumble;No;Yes;Yes;NA;VEG0325;Gesture;317330;322010;4680;Include;Ear-Flapping;Audible;Ear;3;Yes;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;KB;20;Female;0.21952885;Different;NA;329300;Time_ex_sgn;323544;Ch_rumble_time_inc;306500;Ears-Stiff
ZEWACT_191121_Exp19_LG1;VEC0018a;-1365;1365;Yes;VEV0068;Vocalisation;316800;321840;5040;Include;Rumble;No;Yes;Yes;NA;VEG1147;Gesture;318165;323653;5488;Include;Tail-Waggling;Unk;Tail;4;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;KB;20;Female;0.21952885;Different;NA;329300;Time_ex_sgn;323544;Ch_rumble_time_inc;306500;Ears-Stiff
ZEWACT_191121_Exp19_LG1;VEC0018a;-1240;1240;Yes;VEV0068;Vocalisation;316800;321840;5040;Include;Rumble;No;Yes;Yes;NA;VEG1423;Gesture;318040;322320;4280;Include;Trunk-Side-Swinging;Visual;Trunk;2;No;NV;Self;10_20;None;NV;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;KB;20;Female;0.21952885;Different;NA;329300;Time_ex_sgn;323544;Ch_rumble_time_inc;306500;Ears-Stiff
ZEWACT_191121_Exp19_LG1;VEC0018b;-2665;2665;Yes;VEV0070;Vocalisation;323544;328240;4696;Include;Rumble;No;Yes;Yes;NA;VEG0331;Gesture;326209;332880;6671;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;328295;Time_ex_rcp;328480;Ch_rumble_time_inc;308341;Ear-Flapping
ZEWACT_191121_Exp19_LG1;VEC0018b;-3660;3660;Yes;VEV0070;Vocalisation;323544;328240;4696;Include;Rumble;No;Yes;Yes;NA;VEG0336;Gesture;327204;329604;2400;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;328295;Time_ex_rcp;328480;Ch_rumble_time_inc;308341;Ear-Flapping
ZEWACT_191121_Exp19_LG1;VEC0018b;-3156;3156;Yes;VEV0070;Vocalisation;323544;328240;4696;Include;Rumble;No;Yes;Yes;NA;VEG0340;Gesture;326700;331000;4300;Include;Rump-Present;Visual;Rump;NV;No;NV;Self;1_3;None;NV;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;328295;Time_ex_rcp;328480;Ch_rumble_time_inc;308341;Ear-Flapping
ZEWACT_211121_Exp21_LG1;VEC0020b;-2298;2298;Yes;VEV0074;Vocalisation;263089;266638;3549;Include;Roar;No;NV;Yes;NA;VEG0359;Gesture;265387;274800;9413;Include;Tail-on-Side;Unk;Tail;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_90;Parallel;VA_90;HW;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.15680396;Different;NA;277774;Time_ex_rcp;261362;Roar;255323;Ear-Flapping
ZEWACT_211121_Exp21_LG1;VEC0020b;-3920;3920;Yes;VEV0075;Vocalisation;270880;279380;8500;Include;Rumble;No;NV;Yes;NA;VEG0360;Gesture;274800;276210;1410;Include;Tail-on-Side;Unk;Tail;NV;No;NV;Self;0_1;None;NV;NV;No_VA;Perpendicular;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.15680396;Different;NA;277774;Time_ex_rcp;261362;Roar;255323;Ear-Flapping
ZEWACT_211121_Exp21_LG1;VEC0020b;-4660;4660;Yes;VEV0075;Vocalisation;270880;279380;8500;Include;Rumble;No;NV;Yes;NA;VEG0380;Gesture;275540;277660;2120;Include;Rump-Present;Visual;Rump;NV;No;NV;Self;0_1;None;NV;NV;VA_90;Perpendicular;VA_90;HW;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.15680396;Different;NA;277774;Time_ex_rcp;261362;Roar;255323;Ear-Flapping
ZEWACT_211121_Exp21_LG1;VEC0020a;-1238;1238;Yes;VEV0076;Vocalisation;261362;263480;2118;Include;Roar;No;No;Yes;NA;VEG0392;Gesture;262600;265260;2660;Include;Ear-Flapping;Audible;Ear;6;Unk;NV;App_Undir;5_10;None;Ba;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_rcp;HW;20;Female;0.15680396;Different;NA;275200;Time_ex_sgn;255320;Ch_rumble_time_inc;253084;Ear-Spread-Lift
