File_name;Com_number;S_number;Signal;S_start_T;S_end_T;S_duration;S_Dur_ana;Signal_record;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
ZEWACT_261121_Exp28;VEC0027a;VEG0585;Gesture;266600;298456;31856;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;VA_front;Not in frame;Out_of_sight;NA;NA;NA;NSG;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0586;Gesture;298500;300413;1913;Include;Ear-Flapping;Audible;Ear;1;Unk;Unclear;App_Undir;Out_of_sight;None;B;NV;VA_90;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0587;Gesture;300413;308100;7687;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;VA_90;Not in frame;Out_of_sight;NA;NA;NA;NSG;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0588;Gesture;308140;319090;10950;Include;Ear-Flapping;Audible;Ear;8;Yes;Neck;App_Undir;Out_of_sight;None;B;NV;VA_front;Not in frame;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0589;Gesture;319090;320623;1533;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0590;Gesture;320639;326380;5741;Include;Ear-Flapping;Audible;Ear;4;Yes;Neck;App_Undir;u_0;None;B;NV;VA_front;Perpendicular;Unclear;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0591;Gesture;326380;342143;15763;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;VA_front;Behind;No_VA;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0592;Gesture;257230;279690;22460;Include;Tail-Waggling;Unk;Tail;11;No;NV;App_Undir;Out_of_sight;None;NV;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0593;Gesture;298960;307779;8819;Exclude_end;Tail-Waggling;Unk;Tail;5;No;NV;App_Undir;Out_of_sight;None;NV;NV;VA_90;Not in frame;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEG0594;Gesture;318320;322312;3992;Include;Trunk-Reach_Touch_Unc;Unk;Trunk;NV;No;NV;App_Undir;1_3;None;NV;T_Gland;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;320943;Time_ex_sgn;303820;Rumble;308140;Unk
ZEWACT_261121_Exp28;VEC0027a;VEV0108;Vocalisation;247960;250260;2300;NV;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Unk;Yes;Not sure if seen KB;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;NA;NA;NA;NA;NA;NA
ZEWACT_261121_Exp28;VEC0027a;VEV0109;Vocalisation;263729;268620;4891;NV;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NSG;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;NA;NA;NA;NA;NA;NA
ZEWACT_261121_Exp28;VEC0027a;VEV0110;Vocalisation;298600;302638;4038;NV;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Unk;Yes;NSG;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;NA;NA;NA;NA;NA;NA
ZEWACT_261121_Exp28;VEC0027a;VEV0111;Vocalisation;309860;314780;4920;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;No;Yes;NA;DM;46;Male;Listening;Af_Lit_Greet;Temp_gland_secr;Greet_rcp;KB;20;Female;0,21952885;Different;NA;NA;NA;NA;NA;NA;NA
ZEWACT_261121_Exp28;VEC0027b;VEG0595;Gesture;311580;317840;6260;Exclude_start;Ear-Flapping;Audible;Ear;Unk;Yes;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEG0598;Gesture;317840;330280;12440;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEG0599;Gesture;330320;341080;10760;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;No_VA;Behind;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEG0600;Gesture;312426;313749;1323;Exclude_start;Tail-on-Side;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEG0601;Gesture;313749;320332;6583;Include;Tail-Waggling;Unk;Tail;5;No;NV;App_Undir;5_10;None;NV;NV;VA_front;In front;Unk;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEG0602;Gesture;320370;335730;15360;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;u_0;None;NV;NV;No_VA;Parallel;Unk;NA;NA;NA;peeing;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEG0603;Gesture;319437;322350;2913;Include;Trunk-Side-Swinging;Visual;Trunk;2;No;NV;App_Undir;0;None;NV;NV;VA_90;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEG0604;Gesture;319003;321823;2820;Include;Rump-Present;Visual;Rump;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;320943;Time_ex_rcp;308260;Unk;308140;Ear-Flapping
ZEWACT_261121_Exp28;VEC0027b;VEV0112;Vocalisation;303820;307897;4077;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Unk;No;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0,21952885;Different;NA;NA;NA;NA;NA;NA;NA
ZEWACT_271121_Exp30;VEC0028a;VEG0605;Gesture;223634;224270;636;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;VA_front;Not in frame;Out_of_sight;NA;NA;NA;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028a;VEG0606;Gesture;224270;228630;4360;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;VA_front;Not in frame;Out_of_sight;NA;NA;NA;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028a;VEG0607;Gesture;228630;249080;20450;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;Not in frame;VA_front;NA;NA;NA;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028a;VEG0608;Gesture;223672;225130;1458;Include;Tail-Waggling;Unk;Tail;1;No;NV;App_Undir;Out_of_sight;None;NV;NV;VA_front;Not in frame;Out_of_sight;NA;NA;NA;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028a;VEG0609;Gesture;225130;228800;3670;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;VA_front;Not in frame;Out_of_sight;NA;NA;NA;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028a;VEG0610;Gesture;228840;249037;20197;Include;Tail-Waggling;Unk;Tail;Unk;No;NV;App_Undir;20_50;None;NV;NV;VA_front;Not in frame;Unk;NA;NA;NA;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028a;VEV0113;Vocalisation;224540;227640;3100;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Unk;Yes;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_271121_Exp30;VEC0028a;VEV0114;Vocalisation;230400;232460;2060;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Unk;Yes;NA;HW;20;Female;Rest;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0,375132225;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_271121_Exp30;VEC0028b;VEG0611;Gesture;232007;233167;1160;Exclude_start;Ear-Flapping;Audible;Ear;Unk;Unk;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;HW;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028b;VEG0612;Gesture;233197;243557;10360;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;HW;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028b;VEG0613;Gesture;233327;246267;12940;Include;Head-Raise;Visual;Head;NV;NV;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;HW;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_271121_Exp30;VEC0028b;VEG0615;Gesture;234540;242688;8148;Exclude_end;Tail-on-Side;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;HW;20;Female;0,375132225;Same;NA;225840;Exclude;225840;Unk;225840;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG0617;Gesture;344900;364400;19500;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_90;Not in frame;VA_front;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG0618;Gesture;364400;367300;2900;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG1100;Gesture;301604;307429;5825;Include;Ear-Flapping;Audible;Ear;3;Yes;Unk;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG1101;Gesture;307429;308226;797;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG1150;Gesture;309980;314053;4073;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG1151;Gesture;325680;332426;6746;Include;Ear-Flapping;Audible;Ear;4;Unk;Unk;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG1152;Gesture;332440;340680;8240;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG1153;Gesture;340680;344880;4200;Include;Ear-Flapping;Audible;Ear;2;Yes;Unk;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEG1418;Gesture;308226;309980;1754;NA;Unk;NA;Ear;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;359657;NV;359657;None;301604;Unk
ZEWACT_281121_Exp31;VEC0029a;VEV0115;Vocalisation;303480;308200;4720;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Unk;Yes;NSG;DM;46;Male;Feeding;Unk;None;Unk;MN;26;Male;0,160529737;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_281121_Exp31;VEC0029b;VEG1379;Gesture;347708;354472;6764;Exclude_start;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;Unk;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1380;Gesture;354472;356225;1753;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;Unk;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1381;Gesture;356225;357465;1240;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1382;Gesture;357477;359045;1568;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1383;Gesture;359045;368385;9340;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1384;Gesture;368415;372735;4320;Include;Ear-Flapping;Audible;Ear;3;Yes;NV;App_Undir;10_20;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1385;Gesture;372735;377275;4540;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1386;Gesture;377275;381460;4185;NA;Unk;NA;Ear;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1387;Gesture;381487;384647;3160;NA;Unk;NA;Ear;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1388;Gesture;384647;386887;2240;NA;Unk;NA;Ear;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1389;Gesture;386887;388907;2020;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;10_20;None;B;NV;VA_90;Parallel;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1390;Gesture;388907;390647;1740;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;Parallel;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1391;Gesture;390677;393840;3163;Include;Ear-Flapping;Audible;Ear;2;No;NV;App_Undir;5_10;None;B;NV;VA_front;Unclear;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1392;Gesture;393877;398217;4340;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;Unclear;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1393;Gesture;398220;399887;1667;Include;Ear-Flapping;Audible;Ear;1;No;NV;App_Undir;5_10;None;B;NV;VA_90;Parallel;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1394;Gesture;399913;402033;2120;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;Parallel;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1395;Gesture;402033;403913;1880;Include;Ear-Flapping;Audible;Ear;1;No;NV;App_Undir;5_10;None;B;NV;Unclear;Behind;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1396;Gesture;403933;411733;7800;Include;Ears-Stiff;Visual;Ear;Nv;No;NV;App_Undir;5_10;None;B;NV;No_VA;Behind;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1397;Gesture;411773;413583;1810;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;10_20;None;B;NV;VA_90;Behind;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1398;Gesture;413583;418783;5200;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;No_VA;Behind;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0029b;VEG1399;Gesture;418783;423563;4780;Include;Ear-Flapping;Audible;Ear;3;No;NV;App_Undir;10_20;None;B;NV;VA_90;Behind;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Unk;None;Unk;DM;46;Male;0,160529737;Same;Maybe let´s go goal. Gesture infos not coded cause not sure if greeting;359657;NV;303480;Unk;359240;Unk
ZEWACT_281121_Exp31;VEC0030a;VEG0619;Gesture;436075;438175;2100;Exclude;Ear-Flapping;Audible;Ear;1;Unk;Unk;App_Undir;5_10;None;R;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NSG;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_unc;MN;26;Male;0,160529737;Same;NA;462937;Time_ex_amb;463900;Ch_rumble_time_inc;438500;Unk
ZEWACT_281121_Exp31;VEC0030a;VEG0620;Gesture;444866;446733;1867;Exclude;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;5_10;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NSG;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_unc;MN;26;Male;0,160529737;Same;NA;462937;Time_ex_amb;463900;Ch_rumble_time_inc;438500;Unk
ZEWACT_281121_Exp31;VEC0030a;VEG0621;Gesture;453533;471000;17467;Include;Ear-Flapping;Audible;Ear;11;Yes;Neck;App_Undir;3_5;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_unc;MN;26;Male;0,160529737;Same;NA;462937;Time_ex_amb;463900;Ch_rumble_time_inc;438500;Unk
